position,disk_mask,score
82946555904,257429602307,1
14227079680,16911434627,3
14227079680,16911435649,3
14227079680,16911451009,-14
14227079680,16913531777,-14
14227079680,51271172993,3
82946555904,119990649217,-4
82946555904,119990665345,-3
82946555904,119992746113,-4
82946555904,257429602433,1
14227144704,16911548419,-4
14227144704,16911548545,-14
14227144704,16911679489,-6
14227144704,16913645569,-4
14227144704,51271286785,-11
82946555904,119990697985,-2
82946555904,119992762369,1
82946555904,257429618689,0
14235467776,16926113795,3
14235467776,16926113921,0
14235467776,16926130177,0
14235467776,16942891009,-4
14235467776,51285852161,0
82946555904,119996940289,0
82946555904,257431699457,0
39996882946,257429602307,15
39996883072,257429602433,15
177435836416,532307509249,15
4472403132416,4655476113409,2
4472403132416,13314130182145,3
13199776677888,13314130182145,1
13199776677888,30837596749825,2
4403683655682,30803237011459,5
4403683655808,30803237011585,15
4403683672064,30803237027841,15
21995869700096,30837596749825,2
21995869700096,65987609100289,5
151666032640,257429602307,1
151666032640,257429602433,1
151666032640,257429618689,0
151666032640,257431699457,1
151666032640,532307509249,1
4412273590272,4655476113409,-7
4412273590272,13314130182145,-4
211795574784,248839667719,2
211795574784,248839667843,4
211795574784,248839684099,2
211795574784,248841764867,6
211795574784,257429602307,6
211795574784,523717574659,2
211795574784,248839668097,3
211795574784,248839684225,0
211795574784,248841764993,1
211795574784,257429602433,5
211795574784,523717574785,2
211795574784,248839716865,0
211795574784,248841781249,2
211795574784,257429618689,3
211795574784,523717591041,1
211795574784,248845959169,5
211795574784,257431699457,6
211795574784,523719671809,1
211795574784,532307509249,3
82946555904,532307509249,1
349234528256,523717574659,3
349234528256,523717574785,3
349234528256,523717591041,0
349234528256,523719671809,0
349234528256,532307509249,3
349234528256,1073473388545,3
4472403132416,4921764085761,2
4472403132416,13442979201025,2
4541122609152,4646886178819,1
4541122609152,4646886178945,1
4541122609152,4646886195201,-2
4541122609152,4646888275969,0
4541122609152,4655476113409,0
4541122609152,4921764085761,1
4541122609152,13442979201025,1
13199776677888,13442979201025,-3
13199776677888,30897726291969,0
4412273590272,30837596749825,0
4472403132416,30897726291969,2
21995869700096,30897726291969,-5
21995869700096,66013378904065,2
181730803712,257429602307,15
181730803712,257429602433,15
181730803712,257429618689,-1
181730803712,257431699457,-3
181730803712,532307509249,15
241860345856,532307509249,15
104421392386,523717574659,15
104421392512,523717574785,15
113011326976,532307509249,15
379299299328,532307509249,15
379299299328,1073473388545,15
35701915654,244544700431,15
35701915654,519422607367,2
35701915778,519422607491,0
39996882946,523717574659,0
310579822594,523717574659,15
310579822594,1069178421251,15
35701916032,244544701313,15
35701916032,519422607745,1
39996883072,523717574785,0
310579822720,523717574785,15
310579822720,1069178421377,15
48586817536,532307509249,-4
314874789888,523717574659,15
314874789888,523717574785,15
314874789888,523717591041,3
314874789888,523719671809,0
314874789888,532307509249,15
314874789888,1073473388545,15
448018776064,532307509249,15
448018776064,1073473388545,15
173140869122,1069178421251,15
173140869248,1069178421377,15
177435836416,1073473388545,15
722896683008,1073473388545,15
722896683008,2168690049025,15
4476698099712,4518037159939,5
4476698099712,4518037160065,5
4476698099712,4518037176321,2
4476698099712,4518039257089,5
4476698099712,4655476113409,2
4476698099712,13314130182145,3
13204071645184,13314130182145,-1
13204071645184,30837596749825,0
22000164667392,30803237011459,0
22000164667392,30803237011585,4
22000164667392,30803237027841,2
22000164667392,30803239108609,-6
22000164667392,30837596749825,2
22000164667392,65987609100289,3
30787667755008,65987609100289,4
13264201187328,13314130182145,11
13264201187328,13442979201025,2
13264201187328,30897726291969,2
30787667755008,66013378904065,2
13195481710594,65979019165699,4
13195481710720,65979019165825,15
13195481726976,65979019182081,15
13204071645184,65987609100289,2
48379853799424,65987609100289,3
48379853799424,66013378904065,0
48379853799424,136347763343361,2
4605547118592,4655476113409,6
4605547118592,4921764085761,6
4605547118592,13442979201025,13
4742986072064,4921764085761,3
4742986072064,5467224932353,3
4742986072064,13713562140673,3
13264201187328,13713562140673,2
13264201187328,31030870278145,2
4605547118592,13713562140673,12
4605547118592,31030870278145,3
22060294209536,30897726291969,12
22060294209536,31030870278145,2
22060294209536,66077803413505,12
13332920664064,13442979201025,3
13332920664064,13713562140673,2
13332920664064,31030870278145,0
30787667755008,66077803413505,1
13195481710594,66009083936771,2
13195481710720,66009083936897,0
13195481726976,66009083953153,2
13195483807744,66009086033921,3
13199776677888,66013378904065,1
13264201187328,66077803413505,2
48379853799424,66077803413505,-1
48379853799424,136377828114433,0
4399388688390,30790352109583,3
4399388688390,65974724198407,-7
4399388688514,65974724198531,-1
4399388704770,65974724214787,-3
4403683655682,65979019165699,-8
39583760777218,65979019165699,4
39583760777218,136343468376067,3
4399388688768,30790352110465,15
4399388688768,65974724198785,0
4403683655808,65979019165825,-3
39583760777344,65979019165825,15
39583760777344,136343468376193,15
4399388737536,30790352224257,15
4399388737536,65974724247553,-4
4403683672064,65979019182081,-3
39583760793600,65979019182081,15
39583760793600,136343468392449,15
4412273590272,65987609100289,-9
39588055744512,65979019165699,2
39588055744512,65979019165825,2
39588055744512,65979019182081,0
39588055744512,65979021262849,0
39588055744512,65987609100289,4
39588055744512,66013378904065,2
39588055744512,136347763343361,3
57175946821632,65987609100289,5
57175946821632,66013378904065,3
57175946821632,136347763343361,2
57175946821632,66077803413505,0
57175946821632,136377828114433,0
21991574732802,136343468376067,3
21991574732928,136343468376193,15
21991574749184,136343468392449,15
21995869700096,136347763343361,2
92360318910464,136347763343361,3
92360318910464,136377828114433,2
92360318910464,277080956731393,5
3489660934,51271172111,5
72209137666,257429602307,9
4401536172034,13245410705411,5
3489661312,51271172993,12
72209137792,257429602433,12
4401536172160,13245410705537,10
3489710080,51271286785,4
72209154048,257429618689,12
4401536188416,13245410721793,10
3495952384,51285852161,5
72211234816,257431699457,10
4401538269184,13245412802561,6
149518548992,257429602307,5
149518548992,257429602433,2
149518548992,257429618689,2
149518548992,257431699457,5
149518548992,532307509249,2
4410126106624,4655476113409,2
4410126106624,13314130182145,2
209648091136,532307509249,10
4470255648768,4655476113409,9
4470255648768,13314130182145,10
