position,disk_mask,score
4432407052288,4432677814400,-4
4432407052288,4501128855680,-4
4432407052288,13228502401152,-4
4432410722304,4432413049216,-3
4432410722304,4432413573248,0
4432410722304,4432421437568,-4
4432410722304,4432681484416,2
4432410722304,4501132525696,-3
4432410722304,13228506071168,0
13228499550208,13228506071168,0
13228499550208,13228770312320,0
13228499550208,13297221353600,0
13228499550208,30820687921280,-4
4432407052288,4433212588160,-5
4432407052288,4501395193984,-4
4432407052288,13228768739456,-4
4432943398912,4433212064128,0
4432943398912,4433212588160,2
4432943398912,4433214161024,0
4432943398912,4434285805696,-2
4432943398912,4501931540608,0
4432943398912,13229305086080,-2
13228499550208,13229305086080,-5
13228499550208,13297487691904,-4
13228499550208,30820954259584,0
4432407052288,4638565712000,-4
4432407052288,13297219780736,-3
4569845481472,4638565187968,2
4569845481472,4638565712000,2
4569845481472,4638567284864,0
4569845481472,4638833623168,2
4569845481472,4913443094656,2
4569845481472,13434658209920,2
13228499550208,13434658209920,-4
13228499550208,30889405300864,0
4432407052288,30820686348416,-3
22024592572416,30820685824384,-4
22024592572416,30820686348416,-3
22024592572416,30820687921280,-4
22024592572416,30820954259584,-4
22024592572416,30889405300864,0
22024592572416,66005057912960,-4
13228503482368,13228514197632,-7
13228503482368,13228774244480,-2
13228503482368,13297225285760,-4
13228503482368,30820691853440,-4
30820685332480,66005059747968,-7
13229036158976,13229306921088,0
13229036158976,13230378565760,-4
13229036158976,13298024300672,-6
13229036158976,30821490868352,0
30820685332480,66005326086272,-5
13365938241536,13434660044928,0
13365938241536,13434926383232,-4
13365938241536,13709535854720,1
13365938241536,31026843992192,0
30820685332480,66073777127552,-8
13228499550208,66005057912960,0
13297218764800,66073777127552,0
48412871376896,66005059747968,-7
48412871376896,66005326086272,-5
48412871376896,66073777127552,-4
48412871376896,136373801828480,-4
4432418848768,4432437952640,-7
4432418848768,4432689610880,2
4432418848768,4501140652160,-3
4432418848768,13228514197632,0
4432427237376,4432437952640,-4
4432427237376,4432471376000,0
4432427237376,4432706257024,1
4432427237376,4501157298304,-4
4432427237376,13228530843776,-3
13228503482368,13228530843776,-8
13228503482368,13228782502016,-2
13228503482368,13297233543296,-4
13228503482368,30820700110976,-4
4432418848768,4432706257024,-1
4432418848768,4433226350720,4
4432418848768,4501408956544,4
4432418848768,13228782502016,12
4432947331072,4433218093184,-2
4432947331072,4433226350720,-3
4432947331072,4434291703936,0
4432947331072,4501937438848,0
4432947331072,13229310984320,-3
13228503482368,13229310984320,-4
13228503482368,13297493590144,0
13228503482368,30820960157824,2
4432418848768,4501157298304,4
4432418848768,4638579474560,5
4432418848768,13297233543296,5
4569849413632,4638571217024,-3
4569849413632,4638579474560,-3
4569849413632,4638839521408,2
4569849413632,4913448992896,0
4569849413632,13434664108160,2
13228503482368,13434664108160,-4
13228503482368,30889411199104,-3
4432418848768,13228530843776,3
4432418848768,30820700110976,5
22024596504576,30820691853440,-4
22024596504576,30820700110976,-4
22024596504576,30820960157824,-3
22024596504576,30889411199104,0
22024596504576,66005063811200,0
13228507676672,13228514197632,0
13228507676672,13228530843776,-4
13228507676672,13228782502016,0
13228507676672,13297233543296,3
13228507676672,30820700110976,3
30820685332480,66005063811200,-6
13229036158976,13229310984320,0
13229036158976,13230380531840,0
13229036158976,13298026266752,-4
13229036158976,30821492834432,0
30820685332480,66005328052352,-4
13365938241536,13434664108160,-4
13365938241536,13434928349312,-3
13365938241536,13709537820800,-4
13365938241536,31026845958272,-3
30820685332480,66073779093632,-5
13228499419136,66005059747968,-4
13228503482368,66005063811200,3
13297218764800,66073779093632,3
48412871376896,66005063811200,-4
48412871376896,66005328052352,-4
48412871376896,66073779093632,-4
48412871376896,136373803794560,-4
4434016878592,4434287640704,-6
4434016878592,4436433027200,-6
4434016878592,4503005020288,-4
4434016878592,13230378565760,-4
4434016878592,4434291703936,10
4434016878592,4436434993280,-4
4434016878592,4503006986368,2
4434016878592,13230380531840,3
4435090620416,4436433027200,-3
4435090620416,4436434993280,-2
4435090620416,4440727863424,-2
4435090620416,4505152372864,-2
4435090620416,13232525918336,-3
13229036158976,13232525918336,3
13229036158976,13299097911424,-4
13229036158976,30822564479104,3
4434016878592,4505152372864,-4
4434016878592,4640443842688,3
4434016878592,13299097911424,3
4570382090240,4639370231936,0
4570382090240,4639372198016,-4
4570382090240,4640443842688,-2
4570382090240,4914248007808,-2
4570382090240,13435463123072,2
13229036158976,13435463123072,-4
13229036158976,30890210214016,-3
4434016878592,13232525918336,-4
4434016878592,30822564479104,3
22025129181184,30821490868352,-4
22025129181184,30821492834432,-4
22025129181184,30822564479104,-3
22025129181184,30890210214016,-2
22025129181184,66005862826112,-4
13229573029888,13230378565760,-10
13229573029888,13230380531840,-6
