position,disk_mask,score
4501125726220,13298026151951,2
103083409420,515670802447,6
103616086028,516203479055,6
377957122060,516203479055,2
377957122060,1065422422031,2
4501125726220,4913713119247,3
4501125726220,13434928234511,2
4433479991308,4434287394847,2
4433479991308,4434291589135,2
4433479991308,4436434878479,2
4433479991308,4503006871567,2
4433479991308,13230380417039,3
13228499271692,13230380417039,-9
13228499271692,13298026151951,2
13228499271692,30821492719631,-3
4569845202956,4639372083215,2
4569845202956,4913713119247,-1
4569845202956,13434928234511,2
13228499271692,13434928234511,-3
13228499271692,30889675325455,-2
4432410443788,30820960043023,4
4432943120396,30821492719631,3
4501125726220,30889675325455,0
22024592293900,30821492719631,-2
22024592293900,30889675325455,-2
22024592293900,66005327937551,0
34363932700,103093895231,0
34363932700,240524460095,-2
34363932700,4501132017727,2
171798691868,515398172735,0
171798691868,4638566776895,1
4432406249500,4638566776895,-3
4432406249500,13297220845631,-2
309237645340,515398172735,-2
34380709900,103144226831,0
34380709900,240549625871,2
34380709900,4501157183503,3
171802886156,240549625871,-4
171802886156,515410755599,0
171802886156,4638579359759,3
4432410443788,4501157183503,-4
4432410443788,4638579359759,-3
4432410443788,13297233428495,-2
34372321292,240549625871,-4
34372321292,515410755599,-4
309241839628,515402367007,3
309241839628,515402367119,4
309241839628,515402383375,-2
309241839628,515410755599,-2
309241839628,515670802447,4
309241839628,1065158180879,3
309241839628,4913448878095,3
4432410443788,4913448878095,-3
4432410443788,13434663993359,3
171802886156,4913448878095,1
171802886156,13434663993359,4
446676598796,515398172735,3
446676598796,515402367007,-6
446676598796,515666608159,2
446676598796,1065153986591,3
446676598796,515410755599,-6
446676598796,515670802447,-7
446676598796,1065158180879,-5
446676598796,516203479055,2
446676598796,1065422422031,2
171802886156,1065158180879,5
721554505740,1065153986591,0
721554505740,1065158180879,-7
721554505740,1065422422031,0
721554505740,2164665614351,0
721554505740,5463200497679,0
4569845202956,5463200497679,-1
4569845202956,13709537705999,0
4707284156428,4913444683807,-3
