position,disk_mask,score
4569847300352,4638847795585,-4
22024594391296,30820968432001,-4
35972448512,36270244225,-6
35972448512,38400950657,-4
35972448512,104972943745,3
37046190336,38400950657,-4
37046190336,42687529345,2
37046190336,107112038785,2
103618183424,107112038785,-3
103618183424,242403508609,-3
4432945217792,4436439073153,2
4432945217792,4503011066241,2
4432945217792,13230384611713,2
35972448512,107112038785,2
35972448512,242403508609,3
172337660160,241338155393,-3
172337660160,242403508609,4
172337660160,516207673729,4
4432945217792,4639376277889,-2
4432945217792,13298030346625,4
104155054336,104972943745,4
104155054336,107112038785,6
104155054336,242403508609,2
240520265984,516207673729,-2
4501127823616,4503011066241,-3
4501127823616,4639376277889,1
4501127823616,13298030346625,6
103081313024,515670803329,2
103089701120,515679191425,0
103618183424,516207673729,2
377959219456,516207673729,1
377959219456,1065426616705,0
4501127823616,4913717313921,-3
4501127823616,13434932429185,-2
4433482088704,4434299978113,-3
4433482088704,4436439073153,1
4433482088704,4503011066241,-3
4433482088704,13230384611713,6
13228501369088,13230384611713,-4
13228501369088,13298030346625,-3
13228501369088,30821496914305,0
4569847300352,4639376277889,-13
4569847300352,4913717313921,-4
4569847300352,13434932429185,-3
13228501369088,13434932429185,-3
13228501369088,30889679520129,2
4432945217792,30821496914305,2
4501127823616,30889679520129,2
22024594391296,30821496914305,-4
22024594391296,30889679520129,-4
22024594391296,66005332132225,0
34361837312,240524464001,15
34370224896,515410756481,2
309239743232,515402368897,15
309239743232,515410756481,15
309239743232,515670803329,3
309239743232,1065158181761,15
34387001600,240583180673,15
34387001600,515427533185,-2
309248131328,515410755971,15
309248131328,515410756481,15
309248131328,515410772353,5
309248131328,515427533185,15
309248131328,515679191425,4
309248131328,1065166569857,15
446678696192,515427533185,-4
446678696192,515679191425,-6
446678696192,1065166569857,15
446678696192,516207673729,-6
446678696192,1065426616705,4
171800789760,1065158181761,15
171809177856,1065166569857,15
721556603136,1065166569857,15
721556603136,1065426616705,-7
721556603136,2164669809025,15
4707286253824,4913717313921,0
4398098940160,4398111523207,-2
4398098940160,4398111523715,-2
4398098940160,4398111539587,-2
4398098940160,4398178632067,0
4398098940160,4398379958659,0
4398098940160,4432471261571,-2
4398098940160,13194204545411,2
4398098940160,4398111524737,-3
4398098940160,4398111540097,-2
4398098940160,4398178632577,-2
4398098940160,4398379959169,-3
4398098940160,4432471262081,0
4398098940160,13194204545921,-2
4398098940160,4398111572353,0
4398098940160,4398178648449,-2
4398098940160,4398379975041,-4
4398098940160,4432471277953,-2
4398098940160,13194204561793,1
4398132494592,4398178632067,-2
4398132494592,4398178632577,-4
4398132494592,4398178648449,-2
4398132494592,4398447067521,-4
4398132494592,4432538370433,-2
4398132494592,13194271654273,-2
13194158407936,13194271654273,-3
13194158407936,13194472980865,-4
13194158407936,13228564283777,-3
13194158407936,30786390589825,-3
4398098940160,4398447067521,-2
4398098940160,4398916829569,-6
4398098940160,4432739697025,-2
4398098940160,13194472980865,-4
4398602256640,4398883275139,-2
4398602256640,4398883275649,-3
4398602256640,4398883291521,-3
4398602256640,4398916829569,-3
4398602256640,4399957016961,-4
4398602256640,4433243013505,3
4398602256640,13194976297345,-3
13194158407936,13194976297345,-3
13194158407936,13228799164801,-3
13194158407936,30786625470849,-3
4398098940160,4432538370433,-2
4398098940160,4501190738305,-4
4398098940160,13228564283777,-2
4466784862464,4501157183875,1
4466784862464,4501157184385,0
4466784862464,4501157200257,-2
4466784862464,4501190738305,-1
4466784862464,4501425619329,-1
4466784862464,4638596137345,-2
4466784862464,13297250206081,1
13194158407936,13297250206081,-3
13194158407936,30820716773761,-3
4398098940160,13194271654273,-2
4398098940160,30786390589825,-2
21990251430144,30786357035395,10
21990251430144,30786357035905,10
21990251430144,30786357051777,2
21990251430144,30786390589825,10
21990251430144,30786625470849,-4
21990251430144,30820716773761,2
21990251430144,65970729124225,-1
13194175185152,13194204545411,0
13194175185152,13194204545921,-2
13194175185152,13194204561793,0
13194175185152,13194271654273,0
13194175185152,13194472980865,-2
13194175185152,13228564283777,-2
13194175185152,30786390589825,-3
30786327675136,65970729124225,-2
13194678501632,13194976297345,-2
13194678501632,13196033261953,-2
13194678501632,13229319258497,-3
13194678501632,30787145564545,0
30786327675136,65970980782465,-4
13262861107456,13297250206081,-2
13262861107456,13297501864321,-3
13262861107456,13434672382337,-3
13262861107456,30889419473281,0
30786327675136,66005072085377,-3
13194141631232,65970712347521,-4
13194158407936,65970729124225,-3
48378513719552,65970729124225,-4
48378513719552,65970980782465,-4
48378513719552,66005072085377,-1
48378513719552,136339456524673,2
4399659221248,4399957016961,-6
4399659221248,4402087723393,-4
4399659221248,4434299978113,3
4399659221248,13196033261953,4
4400732963072,4402087723393,-3
4400732963072,4406374302081,2
4400732963072,4436439073153,1
4400732963072,13198172356993,2
13194678501632,13198172356993,-2
13194678501632,13230384611713,-2
13194678501632,30788210917761,2
4399659221248,4436439073153,6
4399659221248,4503011066241,4
4399659221248,13230384611713,6
4467304956160,4501945713025,-4
4467304956160,4503011066241,0
4467304956160,4639376277889,2
4467304956160,13298030346625,6
13194678501632,13298030346625,0
13194678501632,30821496914305,3
4399659221248,13198172356993,6
4399659221248,30788210917761,5
21990771523840,30787145564545,0
21990771523840,30788210917761,2
21990771523840,30821496914305,3
21990771523840,65971509264769,2
13195215372544,13196033261953,-3
13195215372544,13198172356993,6
13195215372544,13230384611713,6
13195215372544,30788210917761,2
30786327675136,65971509264769,0
13262861107456,13298030346625,6
13262861107456,13434932429185,0
13262861107456,30889679520129,2
30786327675136,66005332132225,2
13194141631232,65970972394369,3
13194150019328,65970980782465,2
13194678501632,65971509264769,2
13228501369088,66005332132225,2
48378513719552,65971509264769,0
48378513719552,66005332132225,3
48378513719552,136339716571521,3
4604207038720,4638596137345,-4
4604207038720,4638847795585,2
4604207038720,4913457267073,-4
4604207038720,13434672382337,3
4604207038720,4639376277889,6
4604207038720,4913717313921,-1
4604207038720,13434932429185,3
4741645992192,4913457267073,-2
4741645992192,4913717313921,1
4741645992192,5463204692353,1
4741645992192,13709541900673,3
13262861107456,13709541900673,-2
13262861107456,31026850038145,-2
4604207038720,13709541900673,0
4604207038720,31026850038145,4
22058954129664,30889419473281,0
22058954129664,30889679520129,2
22058954129664,31026850038145,0
22058954129664,66073783173505,2
13331580584192,13434672382337,-3
13331580584192,13434932429185,2
13331580584192,13709541900673,-2
13331580584192,31026850038145,3
30786327675136,66073783173505,1
13194141631232,66005063697281,2
13194150019328,66005072085377,2
13194410066176,66005332132225,0
13262861107456,66073783173505,0
48378513719552,66073783173505,3
48378513719552,136373807874433,3
4398048610048,30786331873153,3
4398056997632,65970712347521,3
39582420697856,65970703959937,6
39582420697856,65970712347521,-3
39582420697856,65970972394369,5
39582420697856,66005063697281,3
39582420697856,136339448136577,5
4398073774336,30786390589825,10
4398073774336,65970729124225,4
39582429085952,65970712347011,10
39582429085952,65970712347521,10
39582429085952,65970712363393,10
39582429085952,65970729124225,3
39582429085952,65970980782465,6
39582429085952,66005072085377,5
39582429085952,136339456524673,10
39582689132800,66005332132225,2
39616780435712,66005332132225,0
57174606741760,65970729124225,0
57174606741760,65970980782465,0
57174606741760,66005072085377,2
57174606741760,136339456524673,10
57174606741760,65971509264769,0
57174606741760,66005332132225,2
57174606741760,136339716571521,2
57174606741760,66073783173505,3
57174606741760,136373807874433,2
21990234653440,136339448136577,3
21990243041536,136339456524673,3
92358978830592,136339456524673,-3
92358978830592,136339716571521,1
92358978830592,136373807874433,1
92358978830592,277076936491393,2
6294272,283123585,6
6294272,811605889,8
6294272,34634473345,8
6294272,4398321246081,7
538970880,1881153409,6
538970880,35167149953,6
538970880,4398853922689,6
34361838336,35167149953,3
