position,disk_mask,score
309776613760,516203496321,3
309776613760,516207674241,-2
309776613760,517277221761,-2
309776613760,1065959293825,-1
309776613760,4914249991041,0
446678696320,517277221761,-11
446678696320,1065959293825,-2
446678696320,4914249991041,-3
171804983680,1065426617217,5
172337660288,1065959293825,5
721556603264,1065959293825,-2
721556603264,2164934050689,3
721556603264,5463468934017,2
446678696320,5463468934017,5
446678696320,13709806142337,5
6291846,34391196559,14
6291846,34424750983,2
6292866,34424752003,4
39846274,34491859843,14
68725768578,103144227715,4
68725768578,240549626755,14
6294912,34391203713,13
6294912,34424754049,2
39847296,34424754049,13
39847296,34491860865,13
39847296,103144228737,13
39847296,4432471263105,13
68725769600,103144228737,5
68725769600,240549627777,13
23069058,34491859843,14
23070080,34491860865,13
90177920,103211336577,13
90177920,4432538370945,13
68742545792,103211336577,13
68742545792,240583181185,13
68742545792,4501190738817,13
56623488,103211336577,13
56623488,240583181185,4
56623488,4501190738817,13
137462022528,240549627777,13
137462022528,240549643137,5
137462022528,240583181185,13
137462022528,240818062209,5
137462022528,515427533697,13
137462022528,4638596137857,13
56623488,4432538370945,13
56623488,13228564284289,13
68742545792,4638596137857,13
68742545792,13297250206593,13
8796116091264,13228564284289,13
8796116091264,13297250206593,13
8796116091264,30820716774273,13
68759323008,103144228737,13
68759323008,103144244097,4
68759323008,103211336577,13
68759323008,103412663169,2
68759323008,240583181185,13
68759323008,4501190738817,13
206164722048,240583181185,2
206164722048,515427533697,13
206164722048,4638596137857,13
68742545792,515427533697,13
343603675520,515427533697,13
343603675520,1065166570369,13
343603675520,4913457267585,13
206164722048,4913457267585,13
206164722048,13434672382849,13
8864818790784,13297250206593,14
8864818790784,13434672382849,14
8864818790784,30889419473793,14
14680450,103144227715,14
14681472,103144228737,13
48234880,103211336577,13
48234880,240583181185,4
48234880,4501190738817,13
137453633920,240583181185,13
137453633920,515427533697,13
137453633920,4638596137857,13
274892587392,515427533697,13
8796107702656,13297250206593,13
275152634240,515670819713,14
412323152256,515402370945,5
412323152256,515402385281,11
412323152256,515410757505,13
412323152256,515670804353,5
412323152256,1065158182785,13
412323152256,4913448880001,13
412323152256,515402417025,3
412323152256,515410772865,4
412323152256,515670819713,14
