position,disk_mask,score
1342177667,107107860867,12
1342177667,242399330691,-4
1342177667,4503006888323,12
137707389315,242399330691,11
137707389315,516203495811,11
137707389315,4639372099971,11
805306755,242399330691,2
805306755,4639372099971,3
275146342787,515666625411,-2
275146342787,515670819203,-3
275146342787,516203495811,11
275146342787,1065422438787,11
275146342787,4913713136003,11
805306755,4503006888323,11
805306755,13298026168707,11
137707389315,4913713136003,11
137707389315,13434928251267,11
8796361458051,13298026168707,11
8796361458051,13434928251267,-2
8796361458051,30889675342211,11
412316860803,515398190979,-4
412316860803,515402384259,-12
412316860803,1065154003843,-3
412316860803,4913444701059,-4
412316860803,1065158197635,-11
412316860803,4913448894851,-14
137707389315,1065422438787,11
687194767747,1065154003843,-12
687194767747,1065158197635,-14
687194767747,2164665631107,-4
687194767747,5463200514435,-11
412316860803,5463200514435,4
412316860803,13709537722755,2
8933531976067,13434659816323,-4
8933531976067,13434664010115,-11
8933531976067,13709537722755,-1
8933531976067,31026845860227,2
2947,4432408371075,4
2947,13228501389187,3
268436355,4432676802435,12
268436355,4433213671299,12
268436355,13228769822595,12
68719477635,4501127843715,4
68719477635,4638566795139,2
68719477635,13297220863875,4
8796093023107,13228501389187,3
8796093023107,30820687431555,2
17592186045315,30820687431555,3
1342177667,4436434895235,12
1342177667,13230380433795,12
68987912579,4503006888323,11
68987912579,4639372099971,11
68987912579,13298026168707,11
8796361458051,13230380433795,11
8796361458051,30821492736387,11
805306755,13230380433795,11
805306755,30821492736387,4
68987912579,13434928251267,11
68987912579,30889675342211,3
17592454480259,30820955865987,2
17592454480259,30821492736387,11
17592454480259,30889675342211,11
17592454480259,66005327954307,11
68987912579,4913713136003,11
343597384067,5463200514435,-1
343597384067,13709537722755,1
8864812499331,13709537722755,2
8864812499331,31026845860227,-2
206158430595,13709537722755,2
17660905521539,30889406907267,-2
17660905521539,30889411101059,-1
17660905521539,31026845860227,-2
17660905521539,66073778995587,1
26388279067011,30820687431555,-4
26388279067011,30889406907267,-6
26388279067011,66005059519363,-4
26388279067011,66073778995587,-14
8796361458051,66005327954307,11
8864812499331,66073778995587,-2
43980465111427,66005059519363,-2
