position,disk_mask,score
412329492480,515410870275,11
412329492480,515427581955,10
412329492480,515679240195,11
412329492480,1065166618627,10
412329492480,4913457315843,4
412329492480,515410805121,11
412329492480,515410870401,13
412329492480,515427582081,13
412329492480,515679240321,12
412329492480,1065166618753,13
412329492480,4913457315969,12
412329492480,515411001345,10
412329492480,515427647489,9
412329492480,515679305729,12
412329492480,1065166684161,11
412329492480,4913457381377,5
412329492480,515461136385,10
412329492480,515696017409,12
412329492480,1065183395841,8
412329492480,4913474093057,4
412329492480,1065435054081,12
137720020992,1065435054081,12
687207399424,1065166618627,11
687207399424,1065166618753,12
687207399424,1065166684161,6
687207399424,1065183395841,5
687207399424,1065435054081,6
687207399424,2164678246401,12
687207399424,5463213129729,5
412329492480,5463213129729,5
412329492480,13709550338049,5
8933544607744,13434672431107,4
8933544607744,13434672431233,7
8933544607744,13434672496641,5
8933544607744,13434689208321,4
8933544607744,13709550338049,5
8933544607744,31026858475521,5
96518144,13228631441409,6
297844736,4432806854657,12
297844736,4433276616705,12
297844736,13228832768001,12
68748886016,4501257895937,12
68748886016,4638629740545,12
68748886016,13297283809281,12
8796122431488,13228631441409,11
8796122431488,30820750376961,6
17592215453696,30820750376961,11
1354809344,4436447510529,13
1354809344,13230393049089,13
69000544256,4503019503617,11
69000544256,4639384715265,13
69000544256,13298038784001,13
17592467111936,30820985257985,13
17592467111936,30821505351681,11
17592467111936,30889687957505,11
17592467111936,66005340569601,13
343610015744,5463213129729,14
343610015744,13709550338049,14
8864825131008,13709550338049,10
8864825131008,31026858475521,9
206171062272,13709550338049,13
17660918153216,30889419522051,13
17660918153216,30889419522177,13
17660918153216,30889419587585,13
17660918153216,30889436299265,13
17660918153216,31026858475521,9
17660918153216,66073791610881,9
26388291698688,30820750376961,5
26388291698688,30889436299265,-13
26388291698688,66005088911361,4
26388291698688,66073791610881,-14
8864825131008,66073791610881,8
43980477743104,66005088911361,-3
43980477743104,66073791610881,2
43980477743104,136373816311809,6
297844736,36303847425,12
69000544256,107120476161,-1
69000544256,242411945985,11
1354809344,42695966721,13
5641388032,51277512705,12
5641388032,111407054849,13
5641388032,4440734089217,12
70065897472,111407054849,13
70065897472,4505158598657,13
3493904384,111407054849,13
3493904384,4505158598657,13
138785374208,517281464321,14
3493904384,4440734089217,12
3493904384,13232532144129,12
70065897472,13299104137217,13
71139639296,107112087555,11
71139639296,107112087681,9
71139639296,107112153089,11
71139639296,107120476161,-8
71139639296,111407054849,11
71139639296,244551041025,11
71139639296,4505158598657,11
206431109120,244551041025,-2
206431109120,517281464321,-2
206431109120,4640450068481,4
69000544256,516216111105,12
70065897472,517281464321,10
343870062592,517281464321,3
206431109120,4914254233601,12
206431109120,13435469348865,14
817938432,107120476161,4
2957033472,111407054849,14
2957033472,244551041025,-1
138248503296,244551041025,0
138248503296,517281464321,3
275687456768,517281464321,3
412589539328,515670851591,7
412589539328,515670851715,14
412589539328,515670917123,11
412589539328,515679240195,7
412589539328,1065426665475,10
412589539328,4913717362691,7
412589539328,515670851969,11
412589539328,515670917249,14
412589539328,515679240321,14
412589539328,1065426665601,14
412589539328,4913717362817,14
412589539328,515671048193,5
412589539328,515679305729,5
412589539328,1065426731009,11
412589539328,4913717428225,11
412589539328,515696017409,5
412589539328,1065435054081,7
412589539328,4913725751297,6
412589539328,517281464321,1
138248503296,1065963536385,13
687467446272,1065426665475,11
687467446272,1065426665601,14
687467446272,1065426731009,5
687467446272,1065435054081,-1
687467446272,1065963536385,13
687467446272,2164938293249,12
687467446272,5463473176577,5
412589539328,5463473176577,7
412589539328,13709810384897,6
17661178200064,30890216439809,9
206162673672,240524509215,13
206162673672,240524509327,13
206162673672,240524574735,13
206162673672,240532897807,13
206162673672,515402416143,12
206162673672,4638571020303,13
481040580608,1065158230023,13
481040580608,1065158230147,14
481040580608,1065158295555,14
481040580608,1065166618627,14
206171062272,1065166618627,13
755918487552,1065158230023,-2
755918487552,1065158230147,12
755918487552,1065158295555,3
755918487552,1065166618627,-2
755918487552,2164669857795,12
755918487552,5463204741123,12
481040580608,5463204741123,14
9002255695872,13434664042627,13
9002255695872,13434664108035,13
9002255695872,13434672431107,13
9002255695872,13709541949443,11
9002255695872,31026850086915,13
206162674176,240524510083,13
206162674176,240524511105,13
206162674176,240524575617,13
206162674176,240532898689,13
206162674176,515402417025,13
206162674176,4638571021185,13
481040580608,1065158230401,14
481040580608,1065158295681,14
481040580608,1065166618753,14
206171062272,1065166618753,13
755918487552,1065158230401,12
755918487552,1065158295681,3
755918487552,1065166618753,0
755918487552,2164669857921,12
755918487552,5463204741249,12
481040580608,5463204741249,14
9002255695872,13434664042881,13
9002255695872,13434664108161,13
9002255695872,13434672431233,13
9002255695872,13709541949569,10
9002255695872,31026850087041,13
206162935808,240524967939,13
206162935808,240524968065,13
206162935808,240525492225,13
206162935808,240533356545,-6
206162935808,515402874881,6
206162935808,4638571479041,4
481040580608,1065158426625,14
481040580608,1065166684161,14
206171062272,1065166684161,12
755918487552,1065158426625,6
755918487552,1065166684161,-3
755918487552,2164669923329,6
755918487552,5463204806657,5
481040580608,5463204806657,14
9002255695872,13434664239105,7
9002255695872,13434672496641,0
9002255695872,13709542014977,3
9002255695872,31026850152449,13
206196228096,240583229443,13
206196228096,240583229569,13
206196228096,240583294977,13
206196228096,240650338305,13
206196228096,515461136385,-5
206196228096,4638629740545,13
481040580608,1065183395841,14
206179450880,1065183395841,13
755918487552,1065183395841,-5
755918487552,2164678246401,-2
755918487552,5463213129729,-2
481040580608,5463213129729,14
9002255695872,13434689208321,13
9002255695872,13709550338049,-2
9002255695872,31026858475521,13
207236415488,517281464321,12
755918487552,1065963536385,-2
68748886016,515461136385,12
618487922688,1065166618627,12
618487922688,1065166618753,12
618487922688,1065166684161,12
618487922688,1065183395841,10
618487922688,2164678246401,12
618487922688,5463213129729,11
618747969536,1065963536385,10
893357441024,1065158230023,13
893357441024,1065158230147,14
893357441024,1065158295555,14
893357441024,1065166618627,14
893357441024,2164669857795,14
893357441024,5463204741123,14
893357441024,1065158230401,14
893357441024,1065158295681,14
893357441024,1065166618753,14
893357441024,2164669857921,14
893357441024,5463204741249,14
893357441024,1065158426625,14
893357441024,1065166684161,14
893357441024,2164669923329,14
893357441024,5463204806657,14
893357441024,1065183395841,14
893357441024,2164678246401,14
893357441024,5463213129729,14
343610015744,2164678246401,14
1443113254912,2164669857795,14
1443113254912,2164669857921,14
1443113254912,2164669923329,14
1443113254912,2164678246401,14
1443113254912,6562716368897,14
893357441024,6562716368897,14
893357441024,14259297763329,14
9139694649344,13709541949443,14
9139694649344,13709541949569,14
9139694649344,13709542014977,14
9139694649344,13709550338049,14
9139694649344,14259297763329,14
9139694649344,31301727993857,14
206171062272,5463213129729,13
755918487552,6562716368897,12
755918487552,14259297763329,12
9002255695872,14259297763329,9
9002255695872,31301727993857,11
481040580608,14259297763329,14
17798348718080,31026850086915,13
17798348718080,31026850087041,13
17798348718080,31026850152449,13
17798348718080,31026858475521,13
17798348718080,31301727993857,12
17798348718080,66211222175745,13
26457002786816,30889411133571,8
26457002786816,30889411198979,8
26457002786816,30889419522051,-4
26457002786816,31026850086915,9
26457002786816,66073783222275,4
26457002786816,30889411133825,9
26457002786816,30889411199105,9
26457002786816,30889419522177,-2
26457002786816,31026850087041,9
26457002786816,66073783222401,7
26457002786816,30889411330049,7
26457002786816,30889419587585,-13
26457002786816,31026850152449,4
26457002786816,66073783287809,0
26457002786816,30889436299265,-4
26457002786816,31026858475521,-3
26457002786816,66073791610881,-2
26457002786816,31301727993857,7
9002255695872,66211222175745,13
44049188831232,66073783222275,9
44049188831232,66073783222401,10
44049188831232,66073783287809,1
44049188831232,66073791610881,-2
44049188831232,66211222175745,9
44049188831232,136442527399937,10
79806464,4398178877441,10
314621952,4398983987201,11
314621952,13194540138497,10
8796139208704,30786457747457,9
113295360,30786457747457,3
314621952,13195009900545,10
314621952,30786659074049,5
17592232230912,30786390638595,9
17592232230912,30786390638721,11
17592232230912,30786390704129,5
17592232230912,30786457747457,10
17592232230912,30786659074049,6
17592232230912,30820750376961,5
17592232230912,65970762727425,10
348176384,4398983987201,11
348176384,13194540138497,10
817938432,4398983987201,12
314621952,4399990620161,11
1354809344,4399990620161,12
1354809344,4402104549377,12
1354809344,13196050087937,12
17592467111936,30786659074049,12
17592467111936,30787162390529,11
17592467111936,65970997608449,12
8796172763136,13194271703043,8
8796172763136,13194271703169,11
8796172763136,13194271768577,4
8796172763136,13194540138497,6
8796172763136,13228631441409,5
8796172763136,30786457747457,9
26388291698688,30786457747457,10
26388291698688,65970762727425,10
8796139208704,65970762727425,9
43980477743104,65970762727425,9
43980477743104,136339473350657,9
96518144,30786457747457,0
297844736,13194540138497,10
297844736,13195009900545,10
297844736,30786659074049,0
17592215453696,30786457747457,10
17592215453696,65970762727425,10
35184401498112,65970762727425,9
1354809344,13198180794369,11
1354809344,30788219355137,8
17592467111936,30788219355137,11
17592467111936,65971517702145,11
35184653156352,65970980831235,11
35184653156352,65970980831361,14
35184653156352,65970980896769,4
35184653156352,65970997608449,11
35184653156352,65971517702145,11
35184653156352,66005340569601,12
35184653156352,136339725008897,11
52776570765312,65970712395783,8
52776570765312,65970712395907,10
52776570765312,65970712461315,9
52776570765312,65970729172995,8
52776570765312,65970980831235,10
52776570765312,66005072134147,10
52776570765312,136339456573443,10
52776570765312,65970712396161,8
52776570765312,65970712461441,8
52776570765312,65970729173121,11
52776570765312,65970980831361,12
52776570765312,66005072134273,12
52776570765312,136339456573569,11
52776570765312,65970712592385,9
52776570765312,65970729238529,9
52776570765312,65970980896769,12
52776570765312,66005072199681,11
52776570765312,136339456638977,10
52776570765312,65970762727425,10
52776570765312,65970997608449,6
52776570765312,66005088911361,5
52776570765312,136339473350657,10
52776570765312,65971517702145,11
52776570765312,136339725008897,11
52776570765312,66073791610881,5
52776570765312,136373816311809,11
17592467111936,136339725008897,12
87960942854144,136339456573443,9
87960942854144,136339456573569,11
87960942854144,136339456638977,5
87960942854144,136339473350657,10
87960942854144,136339725008897,10
87960942854144,136373816311809,10
87960942854144,277076944928769,10
297844736,4399990620161,12
1354809344,4406382739457,12
5641388032,4414964285441,11
5641388032,13202467373057,10
3493904384,13202467373057,12
3493904384,30790358450177,4
17593532465152,30788210966531,10
17593532465152,30788210966657,12
17593532465152,30788211032065,5
17593532465152,30788219355137,-2
17593532465152,30790358450177,10
17593532465152,30822570704897,11
17593532465152,65972583055361,11
52776830812160,65970972442631,0
52776830812160,65970972442755,11
52776830812160,65970972508163,9
52776830812160,65970980831235,0
52776830812160,65971509313539,8
52776830812160,66005332180995,12
52776830812160,136339716620291,10
52776830812160,65970972443009,6
52776830812160,65970972508289,14
52776830812160,65970980831361,14
52776830812160,65971509313665,11
52776830812160,66005332181121,14
52776830812160,136339716620417,14
52776830812160,65970972639233,9
52776830812160,65970980896769,0
52776830812160,65971509379073,7
52776830812160,66005332246529,12
52776830812160,136339716685825,10
52776830812160,65970997608449,1
52776830812160,65971517702145,-2
52776830812160,66005340569601,4
52776830812160,136339725008897,0
52776830812160,65972583055361,0
52776830812160,66005869051905,10
52776830812160,136340253491201,10
52776830812160,66074051657729,5
52776830812160,136374076358657,12
87961202900992,136339716620291,9
87961202900992,136339716620417,14
87961202900992,136339716685825,5
87961202900992,136339725008897,0
87961202900992,136340253491201,9
87961202900992,136374076358657,12
87961202900992,277077204975617,10
26388283310088,30786331918367,8
26388283310088,30786331918479,6
26388283310088,30786331983887,5
26388283310088,30786340306959,-2
26388283310088,30786600353807,0
26388283310088,30820691656719,0
26388283310088,65970704007183,3
61572655398912,136339448184839,-2
61572655398912,136339448184963,6
61572655398912,136339448250371,5
61572655398912,136339456573443,-2
61572655398912,136339716620291,0
61572655398912,136373807923203,0
26388291698688,136339456573443,9
96757027487744,136339448184839,-3
96757027487744,136339448184963,3
96757027487744,136339448250371,2
96757027487744,136339456573443,-5
