position,disk_mask,score
4398049411076,4398049640583,-4
4398049411076,4398053834759,14
4398049411076,4398318075911,-4
4398049411076,4432409378823,-4
4398049411076,13194142662663,14
4398057799680,4398062223363,14
4398057799680,4398062223489,-3
4398057799680,4398079000577,14
4398057799680,4398330658817,-3
4398057799680,4432421961729,-2
4398057799680,13194155245569,14
4398049411584,4398049641345,-4
4398049411584,4398049642368,-3
4398049411584,4398053835648,-7
4398049411584,4398318076800,-5
4398049411584,4432409379712,-4
4398049411584,13194142663552,-4
4398057799680,4398062223744,-7
4398057799680,4398079000704,-4
4398057799680,4398330658944,-4
4398057799680,4432421961856,-5
4398057799680,13194155245696,-4
13194150297600,13194172022784,14
13194150297600,30786341289984,14
30786327953408,65970704990208,14
13194146103296,65970704990208,14
48378513997824,65970704990208,14
48378513997824,136339444973568,14
4398066188288,4398079000577,14
4398066188288,4398079000704,-9
4398066188288,4398112555008,14
4398066188288,4398347436032,-12
4398066188288,4432438738944,14
4398066188288,13194172022784,14
13194142433280,13194172022784,-10
13194142433280,30786341289984,14
4398057799680,4398347436032,-4
4398057799680,4398867529728,-5
4398057799680,4432690397184,-2
4398057799680,13194423681024,-3
4398057799680,4432438738944,14
4398057799680,4501141438464,14
4398057799680,13228514983936,14
4398057799680,13194172022784,14
4398057799680,30786341289984,14
4398074052608,4398112555008,14
4398057799680,4398112555008,14
4398090829824,4398112030721,14
4398090829824,4398112030848,-2
4398090829824,4398112555008,14
4398090829824,4398179139584,14
4398090829824,4398380466176,2
4398090829824,4432471769088,14
4398090829824,13194205052928,14
13194150297600,13194205052928,14
13194150297600,30786357542912,14
13194158686208,13194171498497,14
13194158686208,13194171498624,-9
13194158686208,13194172022784,14
13194158686208,13194205052928,14
13194158686208,13194439933952,-11
13194158686208,13228531236864,14
13194158686208,30786357542912,14
30786327953408,65970712854528,14
13194142433280,65970704990208,14
13194150297600,65970712854528,14
48378513997824,65970712854528,14
48378513997824,136339448643584,14
4399123152896,4399928688641,-6
4399123152896,4399928688768,-5
4399123152896,4399932882944,-6
4399123152896,4402076172288,-5
4399123152896,4434288427008,-4
4399123152896,13196021710848,-5
4535488364544,4638567809025,-3
4535488364544,4638567809152,-4
4535488364544,4638572003328,14
4535488364544,4638836244480,3
4535488364544,4913445715968,14
4535488364544,13434660831232,14
39582421499904,65970700795905,14
39582421499904,65970700796032,3
39582421499904,65970704990208,14
39582421499904,65970969231360,3
39582421499904,66005060534272,14
39582421499904,136339444973568,14
13194183589888,13194271899648,-2
13194183589888,30786390835200,-4
30786336079872,65970729369600,-5
13194166812672,30786390835200,-4
13194166812672,65970729369600,2
48378522124288,65970729369600,-5
48378522124288,136339456770048,2
30786344468480,65970729369600,-11
30786327953408,136339448643584,14
30786336079872,136339456770048,-3
101155071868928,136339456770048,-11
101155071868928,277076936736768,-7
13194142433280,136339444973568,-4
13194146103296,136339448643584,-3
83562886086656,136339444449281,14
83562886086656,136339444449408,-3
83562886086656,136339444973568,14
83562886086656,136339448643584,14
83562886086656,136339712884736,-4
83562886086656,136373804187648,14
83562886086656,277076932804608,14
13194154229760,65970729369600,-4
83562890018816,136339456770048,-5
83562890018816,277076936736768,-3
118747257913344,136339456770048,-11
118747257913344,277076936736768,-7
48378513997824,277076932804608,14
48378517929984,277076936736768,12
189116002091008,277076936736768,-7
