position,disk_mask,score
1073790983,13230378369039,11
68719525895,4639370035215,11
68719525895,13298024103951,11
8796093071367,13229304692751,-2
8796093071367,13298024103951,11
8796093071367,30821490671631,11
1073790983,42681286671,11
5368725511,51271188495,2
5368725511,111400730639,3
5368725511,4440727765007,3
69793234951,111400730639,4
69793234951,244544716815,2
69793234951,4505152274447,2
3221241863,111400730639,0
3221241863,244544716815,2
3221241863,4505152274447,3
138512711687,242397233183,11
138512711687,242397265935,-3
138512711687,244544716815,11
138512711687,517275140111,2
138512711687,4640443744271,11
3221241863,4440727765007,3
3221241863,13232525819919,3
69793234951,4640443744271,10
69793234951,13299097813007,3
8797166780423,13232525819919,1
8797166780423,13299097813007,3
8797166780423,30822564380687,3
206158446599,241323491391,6
206158446599,241323524127,2
206158446599,242397233183,-3
206158446599,516201398303,2
206158446599,4639370002463,5
206158446599,241323589647,-2
206158446599,242397265935,-11
206158446599,516201431055,-3
206158446599,4639370035215,3
206158446599,517275140111,-8
68719525895,516201431055,11
69793234951,517275140111,1
343597400071,516201398303,2
343597400071,516201431055,-1
343597400071,517275140111,-11
343597400071,1065957212175,2
343597400071,4914247909391,2
206158446599,4914247909391,2
206158446599,13435463024655,2
8864812515335,13298024071199,2
8864812515335,13298024103951,0
8864812515335,13435463024655,0
8864812515335,30890210115599,2
49175,4398852063263,-3
180231,4398852325391,2
180231,13194945085455,2
1073790983,4399925805071,-2
1073790983,4402073157647,0
1073790983,13196018696207,2
34359787527,4433211801615,-1
34359787527,4501931147279,3
34359787527,13229304692751,-1
8796093071367,13194945085455,-2
8796093071367,30787130998799,-2
114695,13194945085455,12
1073790983,13198166114319,11
1073790983,30788204675087,0
34359787527,13298024103951,10
34359787527,30821490671631,-1
17592186093575,30787130933279,11
17592186093575,30787130998799,2
17592186093575,30788204675087,-11
17592186093575,30821490671631,11
17592186093575,65971503022095,11
1073790983,4406368059407,11
5368725511,4414957961231,3
5368725511,13202461048847,1
35433496583,4440727765007,0
35433496583,4505152274447,3
35433496583,13232525819919,0
8797166780423,13202461048847,1
8797166780423,30790352125967,1
3221241863,13202461048847,3
3221241863,30790352125967,-3
35433496583,13299097813007,2
35433496583,30822564380687,-2
17593259802631,30788204642335,2
17593259802631,30788204675087,0
17593259802631,30790352125967,2
17593259802631,30822564380687,2
17593259802631,65972576731151,2
34359787527,4639370035215,11
35433496583,4640443744271,0
171798708231,4914247909391,-1
