position,disk_mask,score
8569216,15189888,-3
8569216,31704960,-3
8569216,34374666112,-2
8569216,4398061438848,-2
268616064,283363200,-7
268616064,811845504,-3
268616064,34634712960,-2
268616064,4398321485696,-2
442752,271566720,7
442752,807913344,-14
4374912,811845504,7
442752,34362869632,6
442752,103081822080,5
442752,4432408856448,0
4374912,34374666112,5
4374912,103085754240,7
4374912,4432412788608,6
268616064,35167389568,0
268616064,103349995392,7
268616064,4432677029760,6
68719657344,103081561984,-14
68719657344,103081822080,-1
68719657344,103085754240,-6
68719657344,240520513408,-2
68719657344,4501128071040,-1
442752,4398049642368,6
442752,13194142140288,4
4374912,4398061438848,4
4374912,13194146072448,4
268616064,4398854162304,-2
268616064,13194410313600,13
8796093202816,13194141880192,-14
8796093202816,13194142140288,-1
8796093202816,13194146072448,-5
8796093202816,13228501616512,-2
8796093202816,30786327922560,-1
4505984,6803328,-5
4505984,7325568,7
4505984,15189888,-5
4505984,34366539648,6
4505984,4398053312384,6
12632448,15189888,6
12632448,31704960,6
12632448,34374666112,11
12632448,4398061438848,8
272679296,811845504,-8
34363982208,34366539648,-5
34363982208,34374666112,-5
4398050754944,4398053312384,-5
4398050754944,4398061438848,-5
4245888,31575936,-2
4374912,31704960,-2
21021056,31704960,-4
21021056,65128320,-2
21021056,34391312256,0
21021056,4398078084992,0
272679296,820103040,-14
34363982208,34391312256,-2
12632448,820103040,7
12632448,34391312256,7
12632448,103094011776,7
12632448,4432421046144,7
272679296,35171452800,7
68723720576,103085754240,6
68723720576,103094011776,-2
68723720576,240524576640,12
68723720576,4501132134272,7
12632448,4398078084992,6
12632448,13194154329984,6
272679296,4398858225536,5
8796097266048,13194146072448,-4
8796097266048,13194154329984,-2
8796097266048,13228505679744,5
8796097266048,30786331985792,-2
268747136,271044480,-10
268747136,271566720,7
268747136,275236736,-11
268747136,807913344,-9
268747136,34630780800,6
268747136,4398317553536,-6
805355904,811845504,-10
34628223360,34630780800,-9
34628223360,34634712960,-10
34628223360,35167389568,-9
4398314996096,4398317553536,-9
4398314996096,4398854162304,-9
276873600,283363200,-7
276873600,300009344,-3
276873600,820103040,-3
276873600,34642970496,0
276873600,4398329743232,-2
805355904,1885456256,13
805355904,35171452800,-3
805355904,4398858225536,-2
34628223360,34642970496,-13
34628223360,35171452800,-4
268487040,1881264000,4
268616064,1881393024,4
272679296,1885456256,-5
1342226816,1881393024,6
1342226816,1885456256,-3
1342226816,4028745600,-3
1342226816,36241000320,6
1342226816,4399927773056,6
34628223360,36241000320,4
68987961728,103349995392,6
68987961728,103354058624,-2
68987961728,103886735232,0
68987961728,240788817792,11
68987961728,4501396375424,7
8796361507200,13194410313600,-8
8796361507200,13194414376832,-4
8796361507200,13194947053440,-2
8796361507200,13228769920896,5
8796361507200,30786596226944,-1
34360050048,34362347392,-13
34360050048,34362869632,-5
34360050048,34366539648,-13
103079264640,103081822080,-12
103079264640,103085754240,-13
103079264640,240520513408,-5
4432406299008,4432408856448,-12
34368176512,34374666112,-10
34368176512,34391312256,-10
103079264640,240524576640,-12
4398046822784,4398049120128,-13
4398046822784,4398049642368,-5
13194139582848,13194142140288,-12
13194139582848,30786327922560,-5
115073,6801281,-4
117120,6803328,-2
377216,7325568,-4
377216,15189888,-3
377216,275236736,2
377216,34366539648,-5
377216,4398053312384,-5
8503680,15189888,8
8503680,31704960,-6
8503680,283363200,9
8503680,34374666112,8
8503680,4398061438848,7
268550528,275236736,3
268550528,283363200,-1
268550528,811845504,-7
268550528,34634712960,3
268550528,4398321485696,3
34359853440,34366539648,-2
34359853440,34374666112,1
4398046626176,4398053312384,-5
536985984,811845504,3
68719591808,103085754240,7
8796093137280,13194146072448,-5
25215360,65064832,-3
25215360,34391248768,-14
25215360,4398078021504,-14
25215360,31704960,-7
25215360,65128320,-7
25215360,34391312256,0
25215360,4398078084992,-2
41992576,65064832,-9
41992576,65128320,-10
41992576,132171648,-4
