position,disk_mask,score
270549251,103353991559,-12
270549251,4432681025927,-2
68721590531,103093944711,-4
68721590531,240524509575,2
68721590531,4501132067207,3
4398048624899,4432420979079,-5
4398048624899,4501132067207,-4
6308099,103093944711,-2
6308099,240524509575,2
6308099,4501132067207,4
270549251,103886668167,-12
270549251,240788750727,-11
270549251,4501396308359,-2
137441067267,240520380807,-4
137441067267,240524509575,-4
137441067267,515398222215,4
137441067267,4638566826375,4
4398048624899,4638566826375,-4
6308099,4432420979079,-2
6308099,13228505612679,5
270549251,4433213702535,-2
270549251,13228769853831,3
68721590531,4638566826375,3
68721590531,13297220895111,4
8796095136003,13228501483911,-4
8796095136003,13228505612679,-3
8796095136003,13297220895111,-4
8796095136003,30820687462791,3
268583171,34628682119,-2
268583171,35165290887,-3
268583171,103347896711,-4
268583171,4432674931079,-1
805323011,35165290887,-3
805323011,36238901639,-4
805323011,103884636551,0
805323011,4433211670919,0
68987928835,103347896711,-4
68987928835,103884636551,-3
68987928835,240786719111,-3
68987928835,4501394276743,-1
4398314963203,4432674931079,-4
4398314963203,4433211670919,-4
4398314963203,4501394276743,-4
268452611,36238836615,-3
268517635,36238901639,-4
270549251,36240933255,-4
1342193923,36238901639,-5
1342193923,38386319751,-2
1342193923,104958312839,-10
1342193923,4434285347207,1
68987928835,104958312839,-3
68987928835,241323524487,-1
68987928835,4501931082119,1
4398314963203,4434285347207,-5
4398314963203,4501931082119,-10
805323011,104958312839,-2
805323011,241323524487,-2
805323011,4501931082119,3
137707405571,240786719111,-4
137707405571,241323524487,-3
137707405571,515664560519,-2
137707405571,4638833164679,-2
4398314963203,4638833164679,-4
805323011,4434285347207,-2
805323011,13229304627591,3
68987928835,4638833164679,1
68987928835,13297487233415,3
8796361474307,13228767822215,-2
8796361474307,13229304627591,-3
8796361474307,13297487233415,-4
8796361474307,30820953801095,-2
68719624451,103079461263,-1
68719624451,103079461767,-2
68719624451,103079723399,0
68719624451,103081558407,2
68719624451,103347896711,-1
68719624451,240518414727,-2
68719624451,4501125972359,0
206158446851,240518414727,-3
206158446851,515396190599,-1
206158446851,4638564794759,-1
4466766004483,4501125972359,-4
4466766004483,4638564794759,-3
68719493891,515396125575,3
68719558915,515396190599,3
68721590531,515398222215,3
68987928835,515664560519,1
343597400323,515396190599,-2
343597400323,1065151938951,3
343597400323,4913442636167,2
4466766004483,4913442636167,1
206158446851,4913442636167,4
206158446851,13434657751431,3
8864812515587,13297218863495,-2
8864812515587,13434657751431,3
8864812515587,30889404842375,3
4398046658819,4432406757767,-3
4398046658819,4501125972359,-3
13194139549955,13228499517831,-4
13194139549955,13297218863495,-4
13194139549955,30820685431175,-3
4535485481219,4638564794759,-4
4535485481219,4913442636167,-4
13194139549955,13434657751431,-4
13194139549955,30889404842375,-4
49923,103079461767,14
180483,103079723399,3
180483,240518414727,-3
180483,4501125972359,3
2146563,103085621639,-3
268484867,103347896711,-2
268484867,103884636551,-3
268484867,240786719111,-1
268484867,4501394276743,-1
137439002883,240518414727,-3
137439002883,515396190599,4
137439002883,4638564794759,3
4398046560515,4501125972359,-2
4398046560515,4638564794759,-2
114947,240518414727,-3
2146563,240524509575,-3
268484867,241323524487,-3
268484867,4638833164679,-3
274877956355,515396125071,3
274877956355,515396125575,1
274877956355,515396190599,2
274877956355,515664560519,8
274877956355,1065151938951,3
274877956355,4913442636167,3
114947,4501125972359,3
2146563,4501132067207,3
268484867,4501931082119,-3
268484867,13297487233415,-2
137439002883,4913442636167,4
137439002883,13434657751431,-3
8796093071619,13297218863495,1
8796093071619,13434657751431,1
8796093071619,30889404842375,3
2146563,103093944711,14
10502403,103110689159,-3
10502403,240532865415,-3
10502403,4501140423047,4
270549251,103362347399,-11
270549251,103890829703,-9
270549251,240792912263,-11
270549251,4501400469895,-6
137441067267,240532865415,4
137441067267,515402383751,-3
137441067267,4638570987911,-3
4398048624899,4501140423047,-4
4398048624899,4638570987911,-5
270549251,241325588871,-9
270549251,4638835229063,-6
274880020739,515398189455,4
274880020739,515398189959,4
274880020739,515398222215,2
274880020739,515402383751,-3
274880020739,515666624903,8
274880020739,1065154003335,4
274880020739,4913444700551,4
270549251,4501933146503,3
270549251,13297489297799,6
137441067267,4913444700551,6
137441067267,13434659815815,6
8796095136003,13297225056647,0
8796095136003,13434659815815,0
8796095136003,30889406906759,4
268484867,104958312839,-3
270549251,104960377223,-7
1342193923,107105763719,-3
1342193923,242397233543,-4
1342193923,4503004791175,-3
137707405571,242397233543,-3
137707405571,516201398663,-2
137707405571,4639370002823,-3
4398314963203,4503004791175,-4
4398314963203,4639370002823,-4
805323011,242397233543,-2
805323011,4639370002823,-2
275146359043,515664527759,1
275146359043,515664528263,-2
275146359043,515664560519,-2
275146359043,515666624903,6
275146359043,516201398663,-3
275146359043,1065420341639,-2
275146359043,4913711038855,-2
805323011,4503004791175,-2
805323011,13298024071559,9
137707405571,4913711038855,-2
137707405571,13434926154119,-2
8796361474307,13298024071559,-3
8796361474307,13434926154119,-4
8796361474307,30889673245063,0
412316877059,515396092319,-3
412316877059,515396092815,1
412316877059,515396125071,-3
412316877059,515398189455,8
412316877059,515664527759,4
412316877059,1065151906191,-3
412316877059,4913442603407,-3
412316877059,515396093831,-3
412316877059,515396125575,-4
412316877059,515398189959,8
412316877059,515664528263,-2
412316877059,1065151906695,-3
412316877059,4913442603911,-3
412316877059,515396190599,-3
412316877059,515398222215,2
412316877059,515664560519,-2
412316877059,1065151938951,-3
412316877059,4913442636167,-3
412316877059,515402383751,-5
412316877059,515666624903,2
412316877059,1065154003335,4
412316877059,4913444700551,-2
412316877059,516201398663,1
412316877059,1065420341639,-1
412316877059,4913711038855,1
137439002883,1065151938951,4
137441067267,1065154003335,6
137707405571,1065420341639,1
687194784003,1065151906191,-3
687194784003,1065151906695,-3
687194784003,1065151938951,-4
687194784003,1065154003335,10
687194784003,1065420341639,5
687194784003,2164663533959,4
687194784003,5463198417287,-3
4535485481219,5463198417287,-3
412316877059,5463198417287,-3
412316877059,13709535625607,-3
8933531992323,13434657718671,3
8933531992323,13434657719175,0
8933531992323,13434657751431,-3
8933531992323,13434659815815,2
8933531992323,13434926154119,0
8933531992323,13709535625607,3
8933531992323,31026843763079,2
4672924434691,4913442603407,-4
4672924434691,4913442603911,-3
4672924434691,4913442636167,-4
4672924434691,4913444700551,4
4672924434691,4913711038855,0
4672924434691,5463198417287,-3
13194139549955,31026843763079,-3
49923,4432406496135,14
180483,4432406757767,2
180483,13228499517831,4
2146563,4432412656007,-2
268484867,4432674931079,4
268484867,4433211670919,1
268484867,13228767822215,4
68719526147,4501125972359,0
68719526147,4638564794759,2
68719526147,13297218863495,3
8796093071619,13228499517831,0
8796093071619,30820685431175,1
114947,13228499517831,3
2146563,13228505612679,3
268484867,13229304627591,-2
268484867,30820953801095,-2
68719526147,13434657751431,3
68719526147,30889404842375,3
17592186093827,30820685431175,2
17592186093827,30889404842375,-3
