position,disk_mask,score
68721623300,103353991559,13
68721623300,103886668167,11
68721623300,240788750727,12
68721623300,4501396308359,12
8796095168772,13194414309767,13
8796095168772,13194946986375,11
8796095168772,13228769853831,12
8796095168772,30786596159879,12
1610662148,1879097759,12
1610662148,1879098255,5
1610662148,1879163279,4
1610662148,4026581391,12
1610662148,36238836111,12
1610662148,4399925608847,12
1610662148,1879099271,4
1610662148,1879163783,4
1610662148,4026581895,5
1610662148,36238836615,4
1610662148,4399925609351,5
1610662148,1879294343,4
1610662148,4026646919,4
1610662148,36238901639,4
1610662148,4399925674375,8
1610662148,1885389191,4
536920836,4026581895,14
2684403972,4026581391,12
2684403972,4026581895,4
2684403972,4026646919,4
2684403972,8321548679,12
2684403972,38386319751,12
2684403972,4402073092487,12
1610662148,38386319751,12
1610662148,104958312839,12
1610662148,4434285347207,12
69256397060,103884571023,12
69256397060,103884571527,4
69256397060,103884636551,4
69256397060,104958312839,12
69256397060,241323524487,12
69256397060,4501931082119,12
1610662148,4402073092487,12
1610662148,13196018631047,12
8796629942532,13194944889231,12
8796629942532,13194944889735,4
8796629942532,13194944954759,4
8796629942532,13196018631047,12
8796629942532,13229304627591,12
8796629942532,30787130933639,12
51972,34359795591,5
51972,103079268231,5
51972,4432406302599,5
115460,34359986055,5
268485380,34628226951,12
268485380,35165095815,3
268485380,103347701639,12
268485380,4432674736007,12
68719526660,103079268231,5
68719526660,240518219655,11
68719526660,4501125777287,5
50948,103079268231,12
115460,103079461767,12
268485380,103884571527,12
268485380,240786654087,11
268485380,4501394211719,12
137439003396,240518218639,11
137439003396,240518219655,11
137439003396,240518284167,3
137439003396,240520315783,12
137439003396,240786654087,12
137439003396,515396125575,11
137439003396,4638564729735,11
50948,4432406302599,12
115460,4432406496135,12
268485380,4433211605895,12
268485380,13228767757191,12
68719526660,4638564729735,11
68719526660,13297218798471,11
8796093072132,13228499322759,5
8796093072132,13297218798471,11
8796093072132,30820685366151,11
115460,34360247175,12
377092,34360770951,5
377092,103079723399,5
377092,4432406757767,5
2212100,34362343815,12
2212100,34366275975,14
2212100,103081558407,12
2212100,4432408592775,12
268550404,34628682119,12
268550404,35165290887,3
268550404,103347896711,11
268550404,4432674931079,12
68719591684,103079723399,5
68719591684,240518414727,10
68719591684,4501125972359,5
137439068420,240518414727,10
8796093137156,13228499517831,5
10535172,34391245191,14
10535172,103093944711,14
10535172,4432420979079,14
270582020,34642903431,-1
270582020,35171385735,13
270582020,103353991559,13
270582020,4432681025927,13
68721623300,103093944711,2
68721623300,240524509575,13
68721623300,4501132067207,13
6340868,103093944711,12
6340868,240524509575,13
6340868,4501132067207,13
270582020,103886668167,12
270582020,240788750727,11
270582020,4501396308359,12
137441100036,240520315279,12
137441100036,240520315783,11
137441100036,240520380807,4
137441100036,240524509575,13
137441100036,240788750727,12
137441100036,515398222215,11
137441100036,4638566826375,12
6340868,4432420979079,12
6340868,13228505612679,13
270582020,4433213702535,12
270582020,13228769853831,12
68721623300,4638566826375,12
68721623300,13297220895111,11
8796095168772,13228505612679,13
8796095168772,13297220895111,11
8796095168772,30820687462791,11
268485380,36238836615,12
270582020,36240933255,12
1342226692,38386319751,4
1342226692,104958312839,4
1342226692,4434285347207,4
68987961604,104958312839,2
68987961604,241323524487,2
68987961604,4501931082119,4
805355780,104958312839,12
805355780,241323524487,1
805355780,4501931082119,12
137707438340,240786653583,11
137707438340,240786654087,4
137707438340,240786719111,4
137707438340,240788750727,12
137707438340,241323524487,3
137707438340,515664560519,11
137707438340,4638833164679,11
805355780,4434285347207,12
805355780,13229304627591,12
68987961604,4638833164679,11
68987961604,13297487233415,10
206158479620,240518218143,9
206158479620,240518218639,4
206158479620,240518283663,3
206158479620,240520315279,12
206158479620,240786653583,11
206158479620,515396125071,5
206158479620,4638564729231,9
206158479620,240518219655,4
206158479620,240518284167,3
206158479620,240520315783,12
206158479620,240786654087,4
206158479620,515396125575,3
206158479620,4638564729735,4
206158479620,240518414727,3
206158479620,240520380807,12
206158479620,240786719111,4
206158479620,515396190599,3
206158479620,4638564794759,3
206158479620,240524509575,4
206158479620,240788750727,4
206158479620,515398222215,3
206158479620,4638566826375,4
206158479620,241323524487,11
206158479620,515664560519,11
206158479620,4638833164679,11
68719526660,515396125575,11
68721623300,515398222215,11
68987961604,515664560519,10
343597433092,515396125071,10
343597433092,515396125575,1
343597433092,515396190599,1
343597433092,515398222215,13
343597433092,515664560519,11
343597433092,1065151938951,12
343597433092,4913442636167,11
206158479620,4913442636167,5
206158479620,13434657751431,10
8864812548356,13297218797967,5
8864812548356,13297218798471,3
8864812548356,13297218863495,0
8864812548356,13297220895111,2
8864812548356,13297487233415,9
8864812548356,13434657751431,9
8864812548356,30889404842375,5
51972,4398046568327,12
51972,13194139586439,11
115460,4398046758791,12
268485380,4398314999687,14
268485380,4398851868551,14
268485380,13194408019847,14
8796093072132,13194139586439,12
8796093072132,30786325628807,12
50948,13194139586439,12
115460,13194139779975,12
268485380,13194944889735,14
268485380,30786594063239,11
17592186094340,30786325627791,11
17592186094340,30786325628807,12
17592186094340,30786325693319,8
17592186094340,30786327724935,12
17592186094340,30786594063239,12
17592186094340,30820685366151,11
