position,disk_mask,score
220117090304,257429619072,3
220117090304,257429651584,3
220117090304,257431715968,3
220117090304,532307525760,2
220117090304,4655476129920,2
220117090304,257429716992,3
220117090304,257431748608,2
220117090304,532307558400,2
220117090304,4655476162560,2
220117090304,257435910144,3
220117090304,532309622784,2
486405062656,1082063339520,3
220117090304,1082063339520,2
220117090304,4930354036736,2
761282969600,1073473404929,2
761282969600,1073473405056,2
761282969600,1073473437696,2
761282969600,1073475502080,2
761282969600,1082063339520,3
761282969600,2172985032704,3
761282969600,5471519916032,2
220117090304,13451569152000,2
486405062656,5471519916032,3
9007620177920,13442979217409,2
9007620177920,13442979217536,2
9007620177920,13442979250176,2
9007620177920,13451569152000,2
9007620177920,13717857124352,2
9007620177920,31035165261824,2
490700029952,1082063339520,3
482110128128,2168690098176,13
486405062656,2172985032704,3
1581621723136,2172985032704,3
1581621723136,6566736576512,2
9278203117568,14263317970944,2
217969606656,1082063339520,4
217969606656,4930354036736,2
759135485952,1082063339520,6
759135485952,2172985032704,4
759135485952,5471519916032,2
213674639360,1082063339520,8
1308891299840,2168690065409,7
1308891299840,2168690065536,5
1308891299840,2168690098176,7
1308891299840,2168692162560,11
1308891299840,2172985032704,8
1308891299840,6566736576512,4
213674639360,4930354036736,2
759135485952,6566736576512,2
759135485952,14263317970944,2
9005472694272,13717857124352,2
9005472694272,14263317970944,2
9005472694272,31305748201472,2
1856499630080,2172985032704,2
1856499630080,6566736576512,2
1856499630080,15360682115072,2
9553081024512,14261170487297,2
9553081024512,14261170487424,2
9553081024512,14261170520064,2
9553081024512,14263317970944,2
9553081024512,15360682115072,2
9553081024512,31853356531712,2
217969606656,13451569152000,4
484257579008,5471519916032,12
9005472694272,13451569152000,4
9005472694272,31035165261824,4
213674639360,13451569152000,4
484257579008,14263317970944,12
17801565716480,31030870294529,3
17801565716480,31030870294656,5
17801565716480,31030870327296,2
17801565716480,31035165261824,4
17801565716480,31305748201472,2
17801565716480,66215242383360,4
484257579008,6566736576512,12
1581621723136,15360682115072,3
9278203117568,15360682115072,11
9278203117568,31853356531712,10
18074296139776,31853356531712,14
26595511255040,31035165261824,4
26595511255040,31305748201472,2
26595511255040,66215242383360,4
26595511255040,31853356531712,2
26595511255040,66487972806656,2
9005472694272,66215242383360,4
44187697299456,66213094899713,2
44187697299456,66213094899840,2
44187697299456,66213094932480,2
44187697299456,66215242383360,0
44187697299456,66487972806656,0
44187697299456,136581839077376,4
487478804480,1073473404929,2
487478804480,1073473405056,0
487478804480,1073473437696,-2
487478804480,1073475502080,1
491773771776,1082063339520,0
487478804480,1082063339520,2
487478804480,2172985032704,2
487478804480,5471519916032,4
1582695464960,2168690065409,1
1582695464960,2168690065536,0
1582695464960,2168690098176,-2
1582695464960,2168692162560,1
1582695464960,2172985032704,0
1582695464960,6566736576512,3
9279276859392,14263317970944,9
481036451840,2165469069312,13
484257579008,2172985032704,12
10376641003520,32951794417664,3
26869315420160,32951794417664,10
26869315420160,67036654878720,3
44461501464576,67036654878720,3
206158807040,1065421357056,11
206158807040,2164932460544,11
206160642048,2164934295552,13
206695415808,2165469069312,13
1305670172672,2164932460544,11
207769092096,2168690098176,13
206181515264,1065485352960,13
206181515264,2164963426304,13
1305676365824,2164963426304,-4
206173126656,2164963426304,13
207771156480,2168692162560,13
212064026624,1082063339520,11
212064026624,2172985032704,11
1307280687104,2172985032704,11
209916542976,2172985032704,12
1857573371904,2168690065409,-2
1857573371904,2168690065536,-3
1857573371904,2168690098176,-3
1857573371904,2168692162560,-3
1857573371904,2172985032704,-2
1857573371904,6566736576512,-2
10651518910464,32951794417664,-2
19447611932672,32951794417664,-2
19447611932672,68135629635584,2
27144193327104,32951794417664,-2
27144193327104,67036654878720,-2
27144193327104,68135629635584,4
10651518910464,68135629635584,-4
44736379371520,67036654878720,-2
44736379371520,68135629635584,2
44736379371520,137404862185472,2
481036451840,6562978709504,11
9277129408512,32951257579520,10
481042644992,6562993160192,14
9277131472896,32951259643904,14
482646966272,6566736576512,12
9277666246656,32951794417664,14
19172734025728,32951794417664,1
19172734025728,68135629635584,3
26869315420160,68135629635584,5
10376641003520,68135629635584,2
44461501464576,68135629635584,11
44461501464576,137404862185472,11
53257594486784,67036654878720,1
53257594486784,68135629635584,13
53257594486784,137404862185472,13
88441966575616,137404862185472,3
26596584996864,31030870294529,-2
26596584996864,31030870294656,1
26596584996864,31030870327296,-2
26596584996864,31035165261824,3
26596584996864,31305748201472,-2
26596584996864,66215242383360,3
61778809602048,136855643242496,-14
26595511255040,136581839077376,4
96963181690880,136855643242496,1
96963181690880,277318253690880,4
27693949140992,32951794417664,0
27693949140992,68135629635584,2
61778809602048,137404862185472,2
27144193327104,137404862185472,2
96963181690880,137404862185472,3
96963181690880,277592594726912,4
79645873553408,137404862185472,2
114555367735296,136855643242496,1
114555367735296,277318253690880,1
114555367735296,137404862185472,1
114555367735296,277592594726912,1
184924111912960,277318253690880,0
184924111912960,277592594726912,0
68719591427,515396583431,11
68719591427,515397107715,11
68720115713,515397107715,-2
68720115713,1065152921601,-3
68988026881,515665543169,10
618475405313,1065152921601,10
618475405313,2164664025089,10
4466766102529,4913443618817,9
68719591808,515396584320,14
68719591808,515397108096,14
68720115840,515397108096,14
68720115840,1065152921728,-3
618475405440,1065152921728,14
618475405440,2164664025216,14
4466766102656,4913443618944,14
68721950720,1065155018752,5
618475667456,2164664549376,5
1168231481344,2164664025089,2
1168231481344,2164664025216,-2
1168231481344,2164664549376,5
1168231481344,2164666122240,-3
1168231481344,2164932460544,4
1168231481344,6562710536192,5
68722212864,515403399168,14
68722212864,1065155018752,-2
68725882880,515403399168,14
68725882880,515411263488,14
68725882880,1065158688768,10
618477502464,1065155018752,14
618477502464,2164666122240,14
4466768199680,4913445715968,14
68725882880,1065166815232,-3
1168233316352,2164666122240,14
68988551168,516202414080,-3
68988551168,1065421357056,-3
69524897792,516202414080,14
69524897792,517275631616,14
618743840768,1065421357056,10
618743840768,2164932460544,10
4467034537984,4913712054272,9
618475929600,1065152921601,0
618475929600,1065152921728,-2
618475929600,1065155018752,-3
618475929600,1065421357056,1
618475929600,2164664549376,-2
618475929600,5463199432704,-2
1717987033088,2164664549376,-3
5016521916416,5463199432704,-3
5016521916416,6562710536192,-2
4466766626816,5463199432704,-3
4466766626816,13709536641024,-2
13262859124736,13709536641024,-3
13262859124736,31301722161152,-3
68742594560,1065216950272,12
1168237445120,2164695023616,14
1717986967556,2164663566351,-2
1717986967556,2164663566471,-2
1717986967556,2164663631879,-2
1717986967556,2164665663495,-3
1717986967556,2164932001799,3
1717986967556,6562710077447,1
1717986968064,2164663567233,10
1717986968064,2164663568256,5
1717986968064,2164663632768,-2
1717986968064,2164665664384,11
1717986968064,2164932002688,11
1717986968064,6562710078336,8
1717987229696,2164664025089,-4
1717987229696,2164664025216,-4
1717987229696,2164664549376,-4
1717987229696,2164666122240,-5
1717987229696,2164932460544,-4
1717987229696,6562710536192,-4
1717995356160,2164678246401,9
1717995356160,2164678246528,9
1717995356160,2164678311936,2
1717995356160,2164695023616,-4
1717995356160,2164946681856,-4
1717995356160,6562724757504,-4
1719060709376,2166542614529,3
1719060709376,2166542614656,5
1719060709376,2166542680064,4
1719060709376,2166544711680,-4
1719060709376,2168690098176,-3
1719060709376,6564589125632,-2
19310173011968,32950989144065,-1
19310173011968,32950989144192,-2
19310173011968,32950989209600,-2
19310173011968,32950991241216,-4
19310173011968,32951257579520,-2
19310173011968,68135361232896,4
68725882880,515427778560,14
68759371776,515461201920,14
68759371776,515528245248,14
68759371776,1065216950272,-4
618481631232,1065216950272,-4
618481631232,2164695023616,14
68742594560,515528245248,14
68809670656,1065284026368,10
618498375680,1065284026368,14
618498375680,2164728545280,14
68776116224,1065284026368,10
1168254189568,2164694990849,12
