position,disk_mask,score
9002251452548,13434926137479,4
9002251452548,13709535608967,2
9002251452548,31026843746439,5
481036337288,1065151889551,6
481036337284,2164663517319,5
481036337536,2164663517571,5
481036353664,2164663533699,10
481038434432,2164665614467,10
481304772736,2164931952771,10
1580547965056,2164663517319,-2
1580547965056,2164663517571,2
1580547965056,2164663533699,3
1580547965056,2164665614467,-1
1580547965056,2164931952771,-3
1580547965056,6562710028419,4
9277129359488,14259291422851,6
481036338304,1065151891329,5
481036337282,2164663517571,4
481036337792,2164663518081,5
481036353664,2164663533953,11
481038434432,2164665614721,11
481304772736,2164931953025,11
1580547965056,2164663518081,2
1580547965056,2164663533953,-2
1580547965056,2164665614721,-3
1580547965056,2164931953025,-4
1580547965056,6562710028673,4
4879082848384,6562710028673,4
9277129359488,14259291423105,5
481036402816,1065152004225,3
481036337282,2164663533699,4
481036337536,2164663533953,6
481036370048,2164663566465,6
481038434432,2164665630849,4
481304772736,2164931969153,6
1580547965056,2164663566465,-2
1580547965056,2164665630849,0
1580547965056,2164931969153,0
1580547965056,6562710044801,3
9277129359488,14259291439233,3
481044725888,1065166569601,2
481036337282,2164665614467,2
481036337536,2164665614721,4
481036353664,2164665630849,10
481040531584,2164669808769,7
481304772736,2164934049921,7
1580547965056,2164669808769,-3
1580547965056,6562712125569,0
9277129359488,14259293520001,3
482110079104,1067030937729,5
481036337282,2164931952771,3
481036337536,2164931953025,4
481036353664,2164931969153,6
481038434432,2164934049921,6
481573208192,2165468823681,3
1580547965056,2165468823681,-3
1580547965056,6562978463873,3
9277129359488,14259559858305,4
206158430342,1065151889551,3
206158430342,2164663517319,4
206158430594,2164663517571,4
206158446722,2164663533699,11
206160527490,2164665614467,11
206426865794,2164931952771,11
1305670058114,2164663517319,3
1305670058114,2164663517571,0
1305670058114,2164663533699,2
1305670058114,2164665614467,-2
1305670058114,2164931952771,0
1305670058114,6562710028419,2
206158431104,1065151891329,2
206158446976,2164663533953,11
206160527744,2164665614721,11
206426866048,2164931953025,11
1305670058368,2164663517571,2
1305670058368,2164663518081,3
1305670058368,2164663533953,2
1305670058368,2164665614721,2
1305670058368,2164931953025,3
1305670058368,6562710028673,4
206158479488,1065152004225,9
206158479488,2164663566465,12
1305670074496,2164663533699,3
1305670074496,2164663533953,3
1305670074496,2164663566465,0
1305670074496,2164665630849,2
1305670074496,2164931969153,2
1305670074496,6562710044801,5
206164721792,1065166569601,6
206164721792,2164669808769,12
1305672155264,2164665614467,5
1305672155264,2164665614721,5
1305672155264,2164665630849,2
1305672155264,2164669808769,3
1305672155264,2164934049921,3
1305672155264,6562712125569,11
206963736704,1067030937729,5
206963736704,2165468823681,12
1305938493568,2164931952771,3
1305938493568,2164931953025,6
1305938493568,2164931969153,2
1305938493568,2164934049921,2
1305938493568,2165468823681,3
1305938493568,6562978463873,11
1855425872000,2164663517319,0
1855425872000,2164663517571,-3
1855425872000,2164663533699,-2
1855425872000,2164665614467,-2
1855425872000,2164931952771,-3
