position,disk_mask,score
180864,1879294848,0
180864,35165291392,0
180864,4398852064128,0
1073791616,1879294848,-2
1073791616,4026647424,-2
1073791616,36238902144,-2
1073791616,4399925674880,0
34359788160,35165291392,-3
34359788160,36238902144,-1
34359788160,103884637056,-3
115328,1879294848,2
2147533440,4026581889,4
2147533440,4026582912,4
2147533440,4026647424,4
2147533440,4028679040,2
2147533440,8321549184,10
2147533440,38386320256,9
2147533440,4402073092992,9
34359788160,104958313344,2
115328,35165291392,9
1073791616,38386320256,10
1073791616,104958313344,9
1073791616,4434285347712,8
68719526528,103884637056,-3
68719526528,104958313344,2
68719526528,241323524992,8
68719526528,4501931082624,8
115328,4398852064128,9
1073791616,4402073092992,9
1073791616,13196018631552,8
8796093072000,13194944955264,-2
8796093072000,13196018631552,2
8796093072000,13229304628096,8
8796093072000,30787130934144,8
2149597824,4028646273,4
3221242496,4026549123,4
3221242496,4026550145,-3
3221242496,4026581889,-3
3221242496,4028646273,3
3221242496,8321516417,4
3221242496,38386287489,3
3221242496,4402073060225,3
3221242496,4026552192,2
3221242496,4026582912,3
3221242496,4028647296,2
3221242496,8321517440,-2
3221242496,38386288512,-2
3221242496,4402073061248,-2
3221242496,4026647424,-3
3221242496,4028679040,3
3221242496,8321549184,-2
3221242496,38386320256,-3
3221242496,4402073092992,-3
3221242496,4032840576,-13
3221242496,8323613568,3
3221242496,38388384640,-12
3221242496,4402075157376,-2
1073791616,8321549184,10
5368726144,8321516417,-3
5368726144,8321517440,-2
5368726144,8321549184,0
5368726144,8323613568,0
5368726144,16911451008,1
5368726144,42681254784,0
5368726144,4406368027520,0
35433497216,42681254784,3
35433497216,107105764224,0
3221242496,42681254784,5
3221242496,107105764224,5
3221242496,4436432798592,5
69793235584,104958280577,0
69793235584,104958281600,-2
69793235584,104958313344,-3
69793235584,104960377728,-4
69793235584,107105764224,3
69793235584,242397234048,12
69793235584,4503004791680,0
3221242496,4406368027520,5
3221242496,13198166082432,5
8797166781056,13196018598785,-2
8797166781056,13196018599808,-2
8797166781056,13196018631552,-3
8797166781056,13196020695936,0
8797166781056,13198166082432,-2
8797166781056,13230378337152,0
8797166781056,30788204643200,3
36507239040,38386287489,2
36507239040,38386288512,0
36507239040,38386320256,-2
36507239040,38388384640,2
36507239040,42681254784,4
36507239040,107105764224,4
36507239040,4436432798592,4
103079232128,242397234048,-10
34359788160,241323524992,7
35433497216,242397234048,2
50816,34628421504,0
180864,34628682624,0
180864,103347897216,0
180864,4432674931584,0
536920704,35165291392,0
536920704,36238902144,6
536920704,103884637056,0
536920704,4433211671424,4
68719526528,103347897216,-2
68719526528,240786719616,-2
68719526528,4501394277248,0
115328,103347897216,9
536920704,104958313344,8
536920704,241323524992,2
536920704,4501931082624,9
137439003264,240786719616,0
137439003264,241323524992,8
137439003264,515664561024,9
137439003264,4638833165184,8
115328,4432674931584,10
536920704,4434285347712,11
536920704,13229304628096,12
68719526528,4638833165184,12
68719526528,13297487233920,12
8796093072000,13228767822720,0
8796093072000,13297487233920,9
8796093072000,30820953801600,9
536920704,38386320256,10
2684371584,42681254784,8
2684371584,107105764224,4
2684371584,4436432798592,7
69256364672,107105764224,10
69256364672,242397234048,13
69256364672,4503004791680,14
1610629760,107105764224,4
1610629760,242397234048,12
1610629760,4503004791680,7
137975841408,241323492225,2
137975841408,241323493248,0
137975841408,241323524992,2
137975841408,241325589376,0
137975841408,242397234048,5
137975841408,516201399168,5
137975841408,4639370003328,6
1610629760,4436432798592,11
1610629760,13230378337152,9
69256364672,4639370003328,14
69256364672,13298024072064,12
8796629910144,13230378337152,5
8796629910144,13298024072064,0
8796629910144,30821490639744,11
206158447232,240786719616,-3
206158447232,241323524992,-3
206158447232,515664561024,0
206158447232,4638833165184,5
206158447232,242397234048,-12
206158447232,516201399168,-2
206158447232,4639370003328,4
68719526528,515664561024,12
69256364672,516201399168,12
343597400704,515664561024,4
